# timestamps,wx,wy,wz,ax,ay,az,FR_contact,FL_contact,RR_contact,RL_contact,FL_hip_fixed,FL_hip_joint,FL_lower_joint,FL_toe_fixed,FL_upper_joint,FR_hip_fixed,FR_hip_joint,FR_lower_joint,FR_toe_fixed,FR_upper_joint,RL_hip_fixed,RL_hip_joint,RL_lower_joint,RL_toe_fixed,RL_upper_joint,RR_hip_fixed,RR_hip_joint,RR_lower_joint,RR_toe_fixed,RR_upper_joint,imu_joint
2.260000000000000231e+00,-1.496444046497344971e-01,-3.641280531883239746e-01,5.843210220336914062e-02,9.963487524040178789e-01,-4.101961401909304250e+00,1.226700136136724595e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.191445204108900313e-01,-1.926807356308372299e+00,0.000000000000000000e+00,1.240699376306453994e+00,0.000000000000000000e+00,1.594795819319524688e-01,-1.752001006754274393e+00,0.000000000000000000e+00,2.808497390837382257e-01,0.000000000000000000e+00,1.050811218865444763e-01,-1.646864158112776977e+00,0.000000000000000000e+00,3.212337096281177029e-01,0.000000000000000000e+00,-8.138669614966283217e-02,-1.716415728669725249e+00,0.000000000000000000e+00,1.271274933414205277e+00,0.000000000000000000e+00
2.265000000000000124e+00,-1.577150970697402954e-01,-3.847321271896362305e-01,4.212524741888046265e-02,9.621084603523543111e-01,-4.234238099891947549e+00,1.174396804573243536e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.219016364353409765e-01,-1.921233360462981876e+00,0.000000000000000000e+00,1.257933973576884856e+00,0.000000000000000000e+00,1.629112403718330770e-01,-1.696499370181954180e+00,0.000000000000000000e+00,2.660918593870051363e-01,0.000000000000000000e+00,1.034361287586983424e-01,-1.670502393036299438e+00,0.000000000000000000e+00,3.470390959885767401e-01,0.000000000000000000e+00,-8.345816071170257533e-02,-1.708182009427941850e+00,0.000000000000000000e+00,1.284682407938663840e+00,0.000000000000000000e+00
2.270000000000000018e+00,-1.607371270656585693e-01,-4.009165167808532715e-01,2.641687542200088501e-02,1.274823590597112810e+00,-3.985558094257262596e+00,9.738703521991917356e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.241497718308941067e-01,-1.914718488426718768e+00,0.000000000000000000e+00,1.274614934321684379e+00,0.000000000000000000e+00,1.682794764165981283e-01,-1.626632655030197716e+00,0.000000000000000000e+00,2.495931070496652526e-01,0.000000000000000000e+00,1.021300512384452491e-01,-1.692595227579743788e+00,0.000000000000000000e+00,3.728013380667778431e-01,0.000000000000000000e+00,-8.522457261032048703e-02,-1.699457552986063380e+00,0.000000000000000000e+00,1.297784504193027377e+00,0.000000000000000000e+00
2.274999999999999911e+00,1.108991056680679321e-01,-2.685985267162322998e-01,-2.810331061482429504e-02,1.483122463845051309e+00,-3.888566720176036107e+00,9.404804627365882297e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.267286599782179279e-01,-1.907811754536435700e+00,0.000000000000000000e+00,1.290736756626397641e+00,0.000000000000000000e+00,1.695601135654934422e-01,-1.597356664278073879e+00,0.000000000000000000e+00,2.438627110971923195e-01,0.000000000000000000e+00,1.003371716066740749e-01,-1.713116477655566960e+00,0.000000000000000000e+00,3.981966311378207224e-01,0.000000000000000000e+00,-8.760812672185885885e-02,-1.690230744359122461e+00,0.000000000000000000e+00,1.310117504747279504e+00,0.000000000000000000e+00
2.280000000000000249e+00,1.220182180404663086e-01,-2.667498886585235596e-01,-4.085155576467514038e-02,1.538946325990464326e+00,-3.985193430861418307e+00,1.100463420416797788e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.295337128545812733e-01,-1.900460298373908286e+00,0.000000000000000000e+00,1.306323308139838879e+00,0.000000000000000000e+00,1.676290031001173020e-01,-1.603648636941223948e+00,0.000000000000000000e+00,2.493740407605677667e-01,0.000000000000000000e+00,9.819275340382953299e-02,-1.732290430161522066e+00,0.000000000000000000e+00,4.233306481851786263e-01,0.000000000000000000e+00,-9.045360598194314428e-02,-1.680494925419037333e+00,0.000000000000000000e+00,1.321761633022115356e+00,0.000000000000000000e+00
2.285000000000000142e+00,1.323314309120178223e-01,-2.633935511112213135e-01,-5.223579704761505127e-02,1.626889555124644504e+00,-3.920343682891699100e+00,1.101666986701613027e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.319966874486445785e-01,-1.892357001699987107e+00,0.000000000000000000e+00,1.321389302349013972e+00,0.000000000000000000e+00,1.661703126600080349e-01,-1.612467810817321157e+00,0.000000000000000000e+00,2.592768614018347018e-01,0.000000000000000000e+00,9.629350694008828593e-02,-1.750418424921250660e+00,0.000000000000000000e+00,4.484824915263744272e-01,0.000000000000000000e+00,-9.309788617321503035e-02,-1.670236007291910241e+00,0.000000000000000000e+00,1.333015054200394012e+00,0.000000000000000000e+00
2.290000000000000036e+00,1.430497169494628906e-01,-2.586034834384918213e-01,-6.253044307231903076e-02,1.692690575588050805e+00,-3.833869876107423913e+00,1.100904124297363751e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.341204750416794100e-01,-1.883503292183605682e+00,0.000000000000000000e+00,1.335918417501721134e+00,0.000000000000000000e+00,1.651653930589392916e-01,-1.624084454135185540e+00,0.000000000000000000e+00,2.736796381365034225e-01,0.000000000000000000e+00,9.464634549297984423e-02,-1.767556845729774340e+00,0.000000000000000000e+00,4.736602960996616485e-01,0.000000000000000000e+00,-9.552950782393267171e-02,-1.659432007118047281e+00,0.000000000000000000e+00,1.343861155517868999e+00,0.000000000000000000e+00
2.294999999999999929e+00,1.546032726764678955e-01,-2.524353861808776855e-01,-7.184152305126190186e-02,1.700190830277536369e+00,-3.736849786485730185e+00,1.099818282726604757e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.359184248369151971e-01,-1.873901174399927871e+00,0.000000000000000000e+00,1.349893465044671226e+00,0.000000000000000000e+00,1.645969538161157208e-01,-1.638586842838775093e+00,0.000000000000000000e+00,2.926616069970616185e-01,0.000000000000000000e+00,9.324500263532778388e-02,-1.783738325007968584e+00,0.000000000000000000e+00,4.988629125870399639e-01,0.000000000000000000e+00,-9.775051996211556182e-02,-1.648063697339748002e+00,0.000000000000000000e+00,1.354281851213206878e+00,0.000000000000000000e+00
2.300000000000000266e+00,1.651643812656402588e-01,-2.460219711065292358e-01,-8.071473985910415649e-02,-3.679478436020671706e-01,-4.045428566904548440e+00,1.127317748429772948e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.374069006535120319e-01,-1.863554669774114769e+00,0.000000000000000000e+00,1.363297820430796836e+00,0.000000000000000000e+00,1.644642545658401289e-01,-1.655763373574254960e+00,0.000000000000000000e+00,3.160670200292023946e-01,0.000000000000000000e+00,9.207912875373740202e-02,-1.798981714688072664e+00,0.000000000000000000e+00,5.240819627687023363e-01,0.000000000000000000e+00,-9.976691778204777039e-02,-1.636114897658672351e+00,0.000000000000000000e+00,1.364259077564156097e+00,0.000000000000000000e+00
2.305000000000000160e+00,1.198710575699806213e-01,-6.359159946441650391e-02,-1.129943355917930603e-01,-3.099694433577434349e+00,-4.733637956116474754e+00,8.639995274324597574e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.382145329173736337e-01,-1.856067008650452266e+00,0.000000000000000000e+00,1.374463806309206726e+00,0.000000000000000000e+00,1.648541427628354428e-01,-1.673176585183525189e+00,0.000000000000000000e+00,3.402398565634504601e-01,0.000000000000000000e+00,9.127319960505900220e-02,-1.812969356422522438e+00,0.000000000000000000e+00,5.488655238804690528e-01,0.000000000000000000e+00,-1.005437164622503821e-01,-1.627937868310930680e+00,0.000000000000000000e+00,1.373099106369150446e+00,0.000000000000000000e+00
2.310000000000000053e+00,2.766289412975311279e-01,-1.060516759753227234e-01,-9.856355935335159302e-02,-2.934760382508073473e+00,-5.083078039416801808e+00,6.075433315345409646e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.425320618070965550e-01,-1.874834212596444560e+00,0.000000000000000000e+00,1.386744570076364758e+00,0.000000000000000000e+00,1.650748190733353771e-01,-1.690275601268369066e+00,0.000000000000000000e+00,3.636169156600884134e-01,0.000000000000000000e+00,9.070409113716794425e-02,-1.825462828547509853e+00,0.000000000000000000e+00,5.725004924089170943e-01,0.000000000000000000e+00,-9.597087888170814651e-02,-1.650003716065687298e+00,0.000000000000000000e+00,1.386820125027080630e+00,0.000000000000000000e+00
2.314999999999999947e+00,3.975938856601715088e-01,-1.551081389188766479e-01,-1.274417638778686523e-01,-1.687901291992435882e+00,-5.073982319988654233e+00,6.954401448197868874e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.534505592992954748e-01,-1.928144599479277410e+00,0.000000000000000000e+00,1.407469597484961366e+00,0.000000000000000000e+00,1.650158861242128072e-01,-1.707217730181039395e+00,0.000000000000000000e+00,3.868997764455217037e-01,0.000000000000000000e+00,8.989871141511454611e-02,-1.837499363644696349e+00,0.000000000000000000e+00,5.959280260121329054e-01,0.000000000000000000e+00,-8.749441477889988161e-02,-1.709067189196475045e+00,0.000000000000000000e+00,1.411572740923831892e+00,0.000000000000000000e+00
2.319999999999999840e+00,4.428935348987579346e-01,-1.642520129680633545e-01,-1.806952506303787231e-01,-1.049936057561462910e+00,-4.869780749348567639e+00,8.256079018010744619e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.658592495446585380e-01,-2.001415957678508217e+00,0.000000000000000000e+00,1.431456231082220754e+00,0.000000000000000000e+00,1.651660826069882848e-01,-1.724015968295680157e+00,0.000000000000000000e+00,4.101471842898454789e-01,0.000000000000000000e+00,8.900117871060689301e-02,-1.849210357701529972e+00,0.000000000000000000e+00,6.194347871034895370e-01,0.000000000000000000e+00,-7.878680229734801033e-02,-1.789250288647934006e+00,0.000000000000000000e+00,1.441452349940193001e+00,0.000000000000000000e+00
2.325000000000000178e+00,4.428127706050872803e-01,-1.141315996646881104e-01,-2.367108464241027832e-01,-6.033767481413507827e-01,-4.338704026236930744e+00,1.004085874819970670e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.752553325108741178e-01,-2.084309732055861897e+00,0.000000000000000000e+00,1.452593955070801801e+00,0.000000000000000000e+00,1.659939168924156050e-01,-1.740713134884739555e+00,0.000000000000000000e+00,4.331740112639023144e-01,0.000000000000000000e+00,8.829055363655419209e-02,-1.860364457905845370e+00,0.000000000000000000e+00,6.428503061790538098e-01,0.000000000000000000e+00,-7.151274470195229105e-02,-1.879889068713325173e+00,0.000000000000000000e+00,1.470850409719929530e+00,0.000000000000000000e+00
2.330000000000000071e+00,4.471434652805328369e-01,-3.174466546624898911e-03,-2.795482873916625977e-01,-2.124351216965333911e-01,-3.554887595404810696e+00,1.214385934547049217e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.788989989309607398e-01,-2.169425226903063830e+00,0.000000000000000000e+00,1.464493061630768977e+00,0.000000000000000000e+00,1.676526224583597402e-01,-1.757332568957129970e+00,0.000000000000000000e+00,4.557222383943932420e-01,0.000000000000000000e+00,8.787102088229814534e-02,-1.870465202704688412e+00,0.000000000000000000e+00,6.657358047577536242e-01,0.000000000000000000e+00,-6.597056164625621222e-02,-1.973611611120537068e+00,0.000000000000000000e+00,1.494626923811698038e+00,0.000000000000000000e+00
2.334999999999999964e+00,4.869670867919921875e-01,1.562712043523788452e-01,-3.028408586978912354e-01,1.038803965124902307e-01,-2.753189203835054943e+00,1.410817066668056974e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.761369563167463737e-01,-2.251058853813962202e+00,0.000000000000000000e+00,1.461142327821356002e+00,0.000000000000000000e+00,1.699609359586437551e-01,-1.773952013561015395e+00,0.000000000000000000e+00,4.775776935771421927e-01,0.000000000000000000e+00,8.760808940412836976e-02,-1.878879892388364281e+00,0.000000000000000000e+00,6.875419990675448734e-01,0.000000000000000000e+00,-6.162063229122492769e-02,-2.064986090165151555e+00,0.000000000000000000e+00,1.508088137380705129e+00,0.000000000000000000e+00
2.339999999999999858e+00,5.567222833633422852e-01,3.398076593875885010e-01,-3.080251216888427734e-01,2.631723975898174195e-01,-2.180795640618762299e+00,1.537117503483578140e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.679870612516186190e-01,-2.324523832363452502e+00,0.000000000000000000e+00,1.438161171925654847e+00,0.000000000000000000e+00,1.725634069714402363e-01,-1.790539860572437414e+00,0.000000000000000000e+00,4.985851420503114584e-01,0.000000000000000000e+00,8.724913372432631375e-02,-1.885023777118604249e+00,0.000000000000000000e+00,7.077691080497088283e-01,0.000000000000000000e+00,-5.771317505679438714e-02,-2.149713863411319092e+00,0.000000000000000000e+00,1.507126382647256957e+00,0.000000000000000000e+00
2.345000000000000195e+00,6.261750459671020508e-01,5.177914500236511230e-01,-2.998718917369842529e-01,2.162270167084885675e-01,-1.948240900065136394e+00,1.556064585427846048e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.563329988471649612e-01,-2.386023194620498611e+00,0.000000000000000000e+00,1.394307485930802448e+00,0.000000000000000000e+00,1.751555391284513596e-01,-1.806971449837336596e+00,0.000000000000000000e+00,5.186872770286018453e-01,0.000000000000000000e+00,8.661360032759791994e-02,-1.888550906528112971e+00,0.000000000000000000e+00,7.261090465637590752e-01,0.000000000000000000e+00,-5.380698574743829343e-02,-2.224254739597169461e+00,0.000000000000000000e+00,1.488769223898271488e+00,0.000000000000000000e+00
2.350000000000000089e+00,6.644102334976196289e-01,6.610388159751892090e-01,-2.849774658679962158e-01,7.694558373026432439e-03,-1.985665488000735834e+00,1.470246697060733254e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.431124356075470616e-01,-2.432937161519106883e+00,0.000000000000000000e+00,1.332160770422628371e+00,0.000000000000000000e+00,1.776196321579990578e-01,-1.823065296603695984e+00,0.000000000000000000e+00,5.379403443809754881e-01,0.000000000000000000e+00,8.571014782744791616e-02,-1.889467386286464157e+00,0.000000000000000000e+00,7.425250973496073659e-01,0.000000000000000000e+00,-4.995026381566824297e-02,-2.285792284790656215e+00,0.000000000000000000e+00,1.452036572612241283e+00,0.000000000000000000e+00
2.354999999999999982e+00,6.646308302879333496e-01,7.488628625869750977e-01,-2.705570459365844727e-01,-2.163989547787137646e-01,-2.164184814728340900e+00,1.318015687113306278e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.297480737793847538e-01,-2.464168072030350043e+00,0.000000000000000000e+00,1.257177816107303725e+00,0.000000000000000000e+00,1.800221413534059955e-01,-1.838627752483389388e+00,0.000000000000000000e+00,5.565062724585572163e-01,0.000000000000000000e+00,8.470994995670821925e-02,-1.888130828277284179e+00,0.000000000000000000e+00,7.572624416999950148e-01,0.000000000000000000e+00,-4.658170594667296327e-02,-2.332434188450937640e+00,0.000000000000000000e+00,1.398513144974132150e+00,0.000000000000000000e+00
2.359999999999999876e+00,6.254754662513732910e-01,7.761416435241699219e-01,-2.614445090293884277e-01,-3.111711328966834111e-01,-2.330805312448819056e+00,1.150575039007598654e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.169200926064196233e-01,-2.480154041828886768e+00,0.000000000000000000e+00,1.175700198641344896e+00,0.000000000000000000e+00,1.825334715569588984e-01,-1.853497888684721318e+00,0.000000000000000000e+00,5.746184959398166203e-01,0.000000000000000000e+00,8.384571688092680442e-02,-1.885133349897370358e+00,0.000000000000000000e+00,7.707754058696369981e-01,0.000000000000000000e+00,-4.416253840951604726e-02,-2.363555728470731143e+00,0.000000000000000000e+00,1.332109411905789464e+00,0.000000000000000000e+00
2.365000000000000213e+00,5.820381641387939453e-01,7.468544244766235352e-01,-2.581088840961456299e-01,-2.278230953854251117e-01,-2.376669579180428205e+00,1.005926831663160215e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-3.048039326302360297e-01,-2.482562040036432993e+00,0.000000000000000000e+00,1.093282514401151095e+00,0.000000000000000000e+00,1.853154817077109773e-01,-1.867574214080007788e+00,0.000000000000000000e+00,5.925411427730278291e-01,0.000000000000000000e+00,8.330327211360342987e-02,-1.881128545926526563e+00,0.000000000000000000e+00,7.836050966718093314e-01,0.000000000000000000e+00,-4.290822060445362990e-02,-2.379855085099859213e+00,0.000000000000000000e+00,1.257966568205603819e+00,0.000000000000000000e+00
2.370000000000000107e+00,5.603532195091247559e-01,6.732541918754577637e-01,-2.582021355628967285e-01,6.908558706484036610e-03,-2.310470125567516408e+00,8.976090767653698066e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.936095296696932255e-01,-2.473778111939208380e+00,0.000000000000000000e+00,1.013907567352109407e+00,0.000000000000000000e+00,1.883738231922275908e-01,-1.880825548393267210e+00,0.000000000000000000e+00,6.105414587567343787e-01,0.000000000000000000e+00,8.309515079099205614e-02,-1.876679645274176966e+00,0.000000000000000000e+00,7.962642701401054790e-01,0.000000000000000000e+00,-4.295468523698858787e-02,-2.383048079891490811e+00,0.000000000000000000e+00,1.181099255203077902e+00,0.000000000000000000e+00
2.375000000000000000e+00,5.721823573112487793e-01,5.691168308258056641e-01,-2.588901519775390625e-01,3.353820715923888640e-01,-2.176868912528466371e+00,8.219460197925554823e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.836624173201665045e-01,-2.456430199281948390e+00,0.000000000000000000e+00,9.400225275808054004e-01,0.000000000000000000e+00,1.915876397934755393e-01,-1.893273354228034444e+00,0.000000000000000000e+00,6.288566303690501513e-01,0.000000000000000000e+00,8.310892160055009803e-02,-1.872196124340880008e+00,0.000000000000000000e+00,8.091640000024714618e-01,0.000000000000000000e+00,-4.436392222023884807e-02,-2.375449872744161084e+00,0.000000000000000000e+00,1.105535222883607949e+00,0.000000000000000000e+00
2.379999999999999893e+00,6.176366209983825684e-01,4.460656344890594482e-01,-2.581988871097564697e-01,6.957250854452809996e-01,-2.025185281373215851e+00,7.705996046904652452e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.753472033722859091e-01,-2.433131771505314234e+00,0.000000000000000000e+00,8.729716449379978371e-01,0.000000000000000000e+00,1.947769761501804420e-01,-1.904969222659961048e+00,0.000000000000000000e+00,6.476799859279789295e-01,0.000000000000000000e+00,8.318068017192689623e-02,-1.867942311778792774e+00,0.000000000000000000e+00,8.226009871846150512e-01,0.000000000000000000e+00,-4.717603182156383107e-02,-2.359583404222151071e+00,0.000000000000000000e+00,1.034094050533118869e+00,0.000000000000000000e+00
2.385000000000000231e+00,6.878257393836975098e-01,3.131876587867736816e-01,-2.550529837608337402e-01,1.040900459486145291e+00,-1.886952911395327392e+00,7.365294533093678098e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.690036037689644277e-01,-2.406359598903748065e+00,0.000000000000000000e+00,8.134126790346948299e-01,0.000000000000000000e+00,1.977666520287799101e-01,-1.915975472768923105e+00,0.000000000000000000e+00,6.671587283979009131e-01,0.000000000000000000e+00,8.315678711326725259e-02,-1.864074312813157386e+00,0.000000000000000000e+00,8.367750929022554907e-01,0.000000000000000000e+00,-5.141932115009011789e-02,-2.337950279782931684e+00,0.000000000000000000e+00,9.685577560303975098e-01,0.000000000000000000e+00
2.390000000000000124e+00,7.733468413352966309e-01,1.764895468950271606e-01,-2.489125281572341919e-01,1.345299093907201815e+00,-1.771237507468699457e+00,7.143117775571560912e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.648646714861596640e-01,-2.378401726051804221e+00,0.000000000000000000e+00,7.616032136152716125e-01,0.000000000000000000e+00,2.004258003459433446e-01,-1.926349978390490270e+00,0.000000000000000000e+00,6.873962886884943391e-01,0.000000000000000000e+00,8.293027251982183767e-02,-1.860674359116520460e+00,0.000000000000000000e+00,8.518117352840625101e-01,0.000000000000000000e+00,-5.708501767882803724e-02,-2.312921686104597363e+00,0.000000000000000000e+00,9.099597900516765980e-01,0.000000000000000000e+00
2.395000000000000018e+00,8.667085170745849609e-01,3.966663032770156860e-02,-2.395894229412078857e-01,1.596596667815489257e+00,-1.677287077359947087e+00,7.005342535669646153e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.630746346574203143e-01,-2.351335105401594294e+00,0.000000000000000000e+00,7.175888173077425991e-01,0.000000000000000000e+00,2.026710631901021686e-01,-1.936139414307625595e+00,0.000000000000000000e+00,7.084606072425296830e-01,0.000000000000000000e+00,8.244190458107121533e-02,-1.857776872708277960e+00,0.000000000000000000e+00,8.677841915279771445e-01,0.000000000000000000e+00,-6.413604704386666189e-02,-2.286680203488574037e+00,0.000000000000000000e+00,8.588603017050112642e-01,0.000000000000000000e+00
2.399999999999999911e+00,9.629851579666137695e-01,-9.514970332384109497e-02,-2.271151691675186157e-01,1.789946199354792267e+00,-1.600014151205120028e+00,6.933535731654207446e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.637215483485677026e-01,-2.326999929035072689e+00,0.000000000000000000e+00,6.813121296255791881e-01,0.000000000000000000e+00,2.044575773460767798e-01,-1.945377130347098138e+00,0.000000000000000000e+00,7.303917682248797227e-01,0.000000000000000000e+00,8.166966058759819735e-02,-1.855385007119397800e+00,0.000000000000000000e+00,8.847297832421330277e-01,0.000000000000000000e+00,-7.252352592123362252e-02,-2.261179608237169791e+00,0.000000000000000000e+00,8.155455722529695306e-01,0.000000000000000000e+00
2.405000000000000249e+00,1.059431195259094238e+00,-2.267811447381973267e-01,-2.116268128156661987e-01,1.292819741013544688e+00,-1.699017564164403638e+00,7.337823485049637107e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.668697802804004260e-01,-2.306971077524842428e+00,0.000000000000000000e+00,6.526711839339790489e-01,0.000000000000000000e+00,2.057670021840631303e-01,-1.954083218161599467e+00,0.000000000000000000e+00,7.532077567465095269e-01,0.000000000000000000e+00,8.061565988875750433e-02,-1.853480182617875283e+00,0.000000000000000000e+00,9.026602657084479286e-01,0.000000000000000000e+00,-8.220312731940385143e-02,-2.238108399659338499e+00,0.000000000000000000e+00,7.801553661458704436e-01,0.000000000000000000e+00
2.410000000000000142e+00,1.017328262329101562e+00,-2.936180531978607178e-01,-2.141187191009521484e-01,4.544839375846949081e-01,-1.818195054958375634e+00,8.024200337930009752e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.713050348461916728e-01,-2.289761469649751469e+00,0.000000000000000000e+00,6.302623670629297070e-01,0.000000000000000000e+00,2.068842897628663524e-01,-1.962244523936162555e+00,0.000000000000000000e+00,7.767161837661940016e-01,0.000000000000000000e+00,7.949932893264667622e-02,-1.851918687209284320e+00,0.000000000000000000e+00,9.213824464900876032e-01,0.000000000000000000e+00,-9.318068322090276856e-02,-2.216237507074943380e+00,0.000000000000000000e+00,7.511451739367309699e-01,0.000000000000000000e+00
2.415000000000000036e+00,9.274721741676330566e-01,-3.297787904739379883e-01,-2.096155583858489990e-01,2.217759326587012692e-02,-1.723090253890090517e+00,8.473815292790384035e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.749381806468245149e-01,-2.272505927214748755e+00,0.000000000000000000e+00,6.113052721937655143e-01,0.000000000000000000e+00,2.084460971202540536e-01,-1.969836106016217503e+00,0.000000000000000000e+00,8.005074204793127812e-01,0.000000000000000000e+00,7.885605832279218852e-02,-1.850431130011093384e+00,0.000000000000000000e+00,9.404500017497051667e-01,0.000000000000000000e+00,-1.045479009987400343e-01,-2.193565852123414928e+00,0.000000000000000000e+00,7.255654752542035624e-01,0.000000000000000000e+00
2.419999999999999929e+00,8.299878835678100586e-01,-3.484803438186645508e-01,-2.019497454166412354e-01,-2.700827773079978456e-01,-1.555957279028140405e+00,8.775997377540141642e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.776155562780041608e-01,-2.254886183638369346e+00,0.000000000000000000e+00,5.942618638235412920e-01,0.000000000000000000e+00,2.106361701421308741e-01,-1.976846959702095674e+00,0.000000000000000000e+00,8.243750753467848913e-01,0.000000000000000000e+00,7.889550203036826970e-02,-1.848815026497661274e+00,0.000000000000000000e+00,9.595605711468028209e-01,0.000000000000000000e+00,-1.152714211045211545e-01,-2.170364087904895545e+00,0.000000000000000000e+00,7.022598515420850340e-01,0.000000000000000000e+00
2.425000000000000266e+00,7.388694882392883301e-01,-3.577778041362762451e-01,-1.946178674697875977e-01,-4.767874786009139165e-01,-1.390383216722460791e+00,8.962969342404182527e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.795256565509751101e-01,-2.236786749000766239e+00,0.000000000000000000e+00,5.783716146600815788e-01,0.000000000000000000e+00,2.134644731399059081e-01,-1.983282749009979362e+00,0.000000000000000000e+00,8.481945921017309820e-01,0.000000000000000000e+00,7.963521210534495187e-02,-1.846933467204996848e+00,0.000000000000000000e+00,9.785233735019983614e-01,0.000000000000000000e+00,-1.249894905981054627e-01,-2.146524450207353940e+00,0.000000000000000000e+00,6.804006657660984780e-01,0.000000000000000000e+00
2.430000000000000160e+00,6.591528058052062988e-01,-3.623362779617309570e-01,-1.877890229225158691e-01,-6.309161626934313150e-01,-1.234873419516346660e+00,9.094745950650489519e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-2.808383520581862469e-01,-2.218135782124512456e+00,0.000000000000000000e+00,5.632667957420491867e-01,0.000000000000000000e+00,2.168864533962620855e-01,-1.989156595193812382e+00,0.000000000000000000e+00,8.718891162187543120e-01,0.000000000000000000e+00,8.102240338979954659e-02,-1.844706669988077197e+00,0.000000000000000000e+00,9.972268489787721180e-01,0.000000000000000000e+00,-1.336721655701632594e-01,-2.121975717728004529e+00,0.000000000000000000e+00,6.594250314597053242e-01,0.000000000000000000e+00
